bangumiId,kind,lang,title,content
1523,primary,ja-JP,かぐや様は告らせたい? 天才たちの恋愛頭脳戦,"""かぐや様は告らせたい? 天才たちの恋愛頭脳戦"" 第2期は第1期の続編。白銀とかぐやの恋愛頭脳戦が続く。今作は二人の恋愛ゲームがさらに激化。恋愛とコメディ、頭脳戦が特徴で、誇張された演出と密集した笑い。"
1524,primary,ja-JP,かくしごと,"""かくしごと"" は久米田康治の同名漫画をアニメ化。漫画家の後藤可久士は娘を育てるため仕事を隠す。日常と家族愛、コメディが特徴で、可久士の隠し事が笑いと温かさに満ちている。"
1525,primary,ja-JP,本好きの下剋上,"""本好きの下剋上"" 第2期は第1期の続編。本が好きな少女の物語が続く。今作は少女が司書になるために努力し続ける。異世界と日常、成長が特徴で、少女の執念が見どころ。"
1526,primary,ja-JP,邪神ちゃんドロップキック,"""邪神ちゃんドロップキック"" はシリーズの続編。邪神ちゃんと花園百合絵の日常が続く。今作も邪神ちゃんの悪戯と百合絵の暴力が笑いに満ちている。コメディと日常、魔界が特徴で、明るい雰囲気。"
1527,primary,ja-JP,プリンセスコネクト! Re:Dive,"""プリンセスコネクト! Re:Dive"" は同名ゲームをアニメ化。異世界での少年の冒険を描く。記憶を失った少年と姫たちがランドソルで冒険する。ファンタジーとライトアドベンチャー、群像劇が特徴で、明るい雰囲気。"
1528,primary,ja-JP,ソードアート・オンライン アリシゼーション War of Underworld,"""ソードアート・オンライン アリシゼーション War of Underworld"" 最終章はアリシゼーション編の最終章。キリトの戦いがクライマックスを迎える。今作は人界と闇の国の決戦を巡る作品。SFとバトル、絆が特徴で、華麗なバトルシーン。"
1529,primary,ja-JP,アイドリッシュセブン Second Beat!,"""アイドリッシュセブン Second Beat!"" はシリーズの続編。アイドルグループIDOLiSH7の物語が続く。今作は少年たちがアイドルステージで新たな挑戦に臨む。音楽とアイドル、群像劇が特徴で、華やかな楽曲とステージ演出。"
1530,primary,ja-JP,食戟のソーマ 豪ノ皿,"""食戟のソーマ 豪ノ皿"" は『食戟のソーマ』第5期。幸平創真の料理バトルが続く。今作は創真がBLUEでの料理勝負に挑む。食と熱さ、競技が特徴で、食欲をそそる料理描写と緊迫した勝負シーン。"
1531,primary,ja-JP,フルーツバスケット,"""フルーツバスケット"" 第2期は第1期の続編。透の草摩家での日常が続く。今作は草摩家の呪いと透の絆がさらに発展する。癒しと群像劇、ファンタジーが特徴で、温かい雰囲気。"
1532,primary,ja-JP,遊☆戯☆王SEVENS,"""遊☆戯☆王SEVENS"" は遊☆戯☆王シリーズのアニメ。デュエリストたちの戦いを描く。今作は新たな章を巡る作品。カードと熱さ、デュエルが特徴で、華麗なデュエルシーン。"
1533,primary,ja-JP,ミュークルドリーミー,"""ミュークルドリーミー"" は子猫と少女の物語を描く女児向けアニメ。少女と謎の子猫の出会いが温かい日常を開く。可愛いペットと魔法、癒しが特徴で、可愛い作画と温かい雰囲気。"
1534,primary,ja-JP,メジャー2nd,"""メジャー2nd"" 第2期は第1期の続編。大吾の野球物語が続く。今作は大吾が野球場で新たな挑戦に臨む。野球と熱さ、青春が特徴で、熱い試合シーン。"
1535,primary,ja-JP,文豪とアルケミスト 〜審判ノ歯車〜,"""文豪とアルケミスト 〜審判ノ歯車〜"" は同名ゲームをアニメ化。文豪たちが侵蝕と戦いながら文学を守る。文豪擬人化とバトル、群像劇が特徴で、華麗な画風。"
1536,primary,ja-JP,つぐもも,"""つぐもも"" は第1期の続編。加賀見一也と桐葉の物語が続く。今作は一也の主人としての責任がさらに発展する。バトルとファンタジー、ハーレムが特徴で、華麗なバトルシーンと洗練されたキャラクターデザイン。"
1537,primary,ja-JP,社長、バトルの時間です!,"""社長、バトルの時間です!"" は同名ゲームをアニメ化。社長として少年たちがモンスターと戦う。コメディとバトル、日常が特徴で、明るい雰囲気。"
1538,primary,ja-JP,乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった…,"""乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった…"" は同名ライトノベルをアニメ化。少女が乙女ゲームの悪役令嬢に転生し、破滅を避けるため行動する。異世界とコメディ、恋愛が特徴で、カタリナのギャップがモエに満ちている。"
1539,primary,ja-JP,白猫プロジェクト ZERO CHRONICLE,"""白猫プロジェクト ZERO CHRONICLE"" は同名ゲームをアニメ化。王国の物語を描く。王国での少女たちの冒険と戦い。冒険とバトル、群像劇が特徴で、華麗なバトルシーン。"
1540,primary,ja-JP,放課後ていぼう日誌,"""放課後ていぼう日誌"" は同名漫画をアニメ化。防波堤部の少女たちの釣り日常。日常と癒し、釣りが特徴で、爽やかな画風と明るい雰囲気。"
1541,primary,ja-JP,LISTENERS,"""LISTENERS"" は音が失われた世界での少年の物語を描くオリジナルアニメ。少年エコーと謎の少女が音楽の世界で冒険する。音楽とSF、群像劇が特徴で、独特の雰囲気。"
1542,primary,ja-JP,波よ聞いてくれ,"""波よ聞いてくれ"" は同名漫画をアニメ化。深夜ラジオ番組での女性アナウンサーの可笑しな日常。コメディと職場、群像劇が特徴で、明るい雰囲気。"
1543,primary,ja-JP,アルテ,"""アルテ"" は同名漫画をアニメ化。女性が画家になれない時代に、少女アルテが絵の夢を追う。芸術と感動、群像劇が特徴で、アルテの執念と成長が感動的。"
1544,primary,ja-JP,シャドウバース,"""シャドウバース"" は同名ゲームをアニメ化。少年たちのカードバトルを描く。主人公たちはシャドウバースのカードバトルで成長する。カードと熱さ、競技が特徴で、華麗なバトルシーン。"
1545,primary,ja-JP,デジモンアドベンチャー:,"""デジモンアドベンチャー:"" はデジモンシリーズの新作。選ばれし子供たちとデジモンの冒険。今作は名作の物語を新たに描き直す。冒険と友情、成長が特徴で、華麗なバトルシーン。"
1546,primary,ja-JP,新サクラ大戦 the Animation,"""新サクラ大戦 the Animation"" は『サクラ大戦』の新アニメ。帝国華撃団の戦い。今作は帝都での少女たちの戦いと日常。バトルと群像劇、スチームパンクが特徴で、華やかな雰囲気。"
1547,primary,ja-JP,ギャルと恐竜,"""ギャルと恐竜"" は同名漫画をアニメ化。現代にやってきた恐竜とギャルの同居日常。コメディと日常、可愛いペットが特徴で、恐竜とギャルの掛け合いが笑いに満ちている。"
1548,primary,ja-JP,神之塔 -Tower of God-,"""神之塔 -Tower of God-"" は同名漫画をアニメ化。少年バムが友を探すため神の塔に挑む。冒険とバトル、群像劇が特徴で、独特の雰囲気。"
1549,primary,ja-JP,グレイプニル,"""グレイプニル"" は同名漫画をアニメ化。少年・加賀谷修一と少女・青木紅愛の戦い。バトルとサスペンス、ファンタジーが特徴で、緊迫した雰囲気。"
1550,primary,ja-JP,アルゴナビス from BanG Dream! ANIMATION,"""アルゴナビス from BanG Dream! ANIMATION"" はバンドリプロジェクトの男性バンドアニメ。少年たちのバンド物語。今作は少年たちが音楽で夢を追う。音楽と青春、群像劇が特徴で、感動的な楽曲。"
1551,primary,ja-JP,被我的手指扰乱吧。~在闭店后二人独处的沙龙…~,これは美容師と客の恋愛を描く短編アダルト向けアニメ。恋愛とアダルト、日常が特徴で、アンニュイな雰囲気と緊張感ある掛け合い。
1552,primary,ja-JP,キングダム,"""キングダム"" 第3期はシリーズの続編。信と嬴政の統一への道が続く。今作は合従軍との戦いを巡る作品。歴史と戦争、熱さが特徴で、壮大な戦闘シーン。"
1553,primary,ja-JP,球詠,"""球詠"" は同名漫画をアニメ化。高校野球部の少女たちの物語。野球と青春、群像劇が特徴で、若々しい雰囲気。"
1554,primary,ja-JP,ノー・ガンズ・ライフ,"""ノー・ガンズ・ライフ"" パート2は第1期の続編。乾十三の戦いが続く。今作は十三の街での行動がさらに発展する。SFとバトル、群像劇が特徴で、冷たい雰囲気。"
1555,primary,ja-JP,GIRL学。～圣GIRLS²学园～,これはアイドル学園の少女たちの日常を描く短編アイドルアニメ。アイドルと日常、群像劇が特徴で、可愛い作画と短いエピソード。
1556,primary,ja-JP,Re:ゼロから始める異世界生活 氷結の絆,"""Re:ゼロから始める異世界生活 氷結の絆"" は『Re:ゼロ』のOVA。エミリアの物語。今作はエミリアの過去を巡る作品。異世界とサスペンス、癒しが特徴で、温かい雰囲気。"
1557,primary,ja-JP,アイドルマスター シンデレラガールズ劇場 Extra Stage,"""アイドルマスター シンデレラガールズ劇場 Extra Stage"" はシリーズの続編。シンデレラガールズのQ版日常が続く。アイドルとコメディ、日常が特徴で、可愛い作画と短いエピソード。"
1558,primary,ja-JP,旭日,これは少女たちの日常を描く短編アニメ。日常と癒し、群像劇が特徴で、洗練された作画と静かな雰囲気。
1559,primary,ja-JP,富豪刑事 Balance:UNLIMITED,"""富豪刑事 Balance:UNLIMITED"" は神宮寺乱の同名小説をアニメ化。富豪刑事・神戸大助とパートナー・加藤の事件処理日常。警察とコメディ、群像劇が特徴で、大助の豪奢さと加藤のツッコミが笑いに満ちている。"
1560,primary,ja-JP,ざしきわらしのタタミちゃん,"""ざしきわらしのタタミちゃん"" は座敷童子と若者の日常を描く短編アニメ。妖怪と日常、癒しが特徴で、可愛い作画と温かい雰囲気。"
