bangumiId,kind,lang,title,content
2084,primary,en-US,境界的彼方 -I'LL BE HERE- 过去篇,"""Beyond the Boundary: I'll Be Here - Past"" is a movie of Beyond the Boundary; the story of the past. This work reviews the plot of the past; the work features fantasy, battle, and romance, with gorgeous battle scenes, making it a movie of the Beyond the Boundary series."
2085,primary,en-US,机动战士高达 水星的魔女,"""Mobile Suit Gundam: The Witch from Mercury"" is a Gundam series anime; the battles of girl Suletta. This work revolves around the Witch from Mercury and the conflicts of the academy; the work features mecha battles, passion, and ensemble, with gorgeous battle scenes, making it a new chapter of the Gundam series."
2086,primary,en-US,来自深渊 漂泊之黄昏,"""Made in Abyss: Wandering Twilight"" is a recap movie of Made in Abyss; the adventure of Riko and Reg is rearranged. This work reviews the second season's plot; the work features adventure, fantasy, and darkness as themes, with exquisite visuals, making it a movie of the Made in Abyss series."
2087,primary,en-US,佐佐木与宫野 OVA,"""Sasaki and Miyano OVA"" is an OVA of Sasaki and Miyano; a romance side story of the two. This work focuses on light daily life; the work features BL romance, daily life, and healing, with a warm atmosphere, making it a side story of the Sasaki and Miyano series."
2088,primary,en-US,关于养猫我一直是新手,"This adapts the same-name manga, telling the daily life of a beginner cat owner. The work features cute pets, daily life, and healing; the cuteness of the cat and the fun of keeping a cat are full of warmth, with soft adorable art and a warm atmosphere, making it a healing work."
2089,primary,en-US,狂赌之渊 双,"""Kakegurui Twin"" is a prequel of Kakegurui, telling the story before Yumeko. This work revolves around the past of Mary Saotome; the work features gambling, psychological battles, and madness, with an eerie atmosphere, making it a prequel of the Kakegurui series."
2090,primary,en-US,RE:cycle of the PENGUINDRUM [前篇] 你的列车是生存战略,"""RE:cycle of the PENGUINDRUM [Part 1] Your Train is a Survival Strategy"" is a movie of Penguindrum; the story of the boys. This work revolves around the arc of the survival strategy; the work features fantasy, suspense, and ensemble, with a unique atmosphere, making it a movie of the Penguindrum series."
2091,primary,en-US,世界末日柴犬为伴,"""Sekai no Owari ni Shiba Inu to"" is a short anime telling the daily life with a Shiba Inu after the end of the world. The work features healing, cute pets, and daily life, with soft adorable art and a tranquil atmosphere, showcasing warmth in a light story, making it a healing work."
2092,primary,en-US,BLUE THERMAL,"""Blue Thermal"" is a movie anime telling the story of a girl in flying. The growth of the girl in a flying club; the work features youth, healing, and ensemble as themes, with exquisite visuals. The girl's growth is moving, making it a warm work."
2093,primary,en-US,外之国的少女,"""The Girl from the Other Side"" is a movie anime telling the story of a girl and a teacher. In a world where the Other and the Outer coexist, the daily life of the girl and the teacher; the work features fantasy, healing, and darkness as themes, with exquisite visuals, making it a poetic work."
2094,primary,en-US,Fate/Grand Order -终局特异点 冠位时间神殿所罗门-,"""Fate/Grand Order -Final Singularity Grand Temple of Time: Solomon-"" is a movie of the FGO series; the final battle of Ritsuka Fujimaru. This work revolves around the Grand Temple of Time; the work features the Fate worldview, battle, and ensemble, with gorgeous battle scenes, making it an important work of the FGO series."
2095,primary,en-US,D4DJ Double Mix,"""D4DJ Double Mix"" is an anime of the D4DJ project; the story of the DJ girls. This work revolves around a new chapter; the work features music, youth, and ensemble, with moving songs, making it an animation of the D4DJ project."
2096,primary,en-US,赛博浪客,"""Cyberpunk: Edgerunners"" is an animation of Cyberpunk 2077, telling the story of a boy in Night City. The growth and fall of boy David in the cyberpunk world; the work features sci-fi, battle, and pathos as themes, with high-quality production. David's fate is moving, making it a phenomenal work."
2097,primary,en-US,四叠半时光机布鲁斯,"""The Tatami Time Machine Blues"" is a movie of The Tatami Galaxy; the story of time travel. This work revolves around the time machine arc; the work features youth, fantasy, and ensemble, with a unique atmosphere, making it a movie of the Yojouhan series."
2098,primary,en-US,剧场版 BanG Dream! Poppin'Dream！,"""BanG Dream! Poppin'Dream!"" is a movie of BanG Dream; the story of Poppin'Party. This work revolves around the dreams of the band members; the work features music, youth, and ensemble, with moving songs, making it a movie of the BanG Dream project."
2099,primary,en-US,剧场版 咒术回战 0,"""Jujutsu Kaisen 0: The Movie"" is a prequel movie of Jujutsu Kaisen; the story of Yuta Okkotsu. This work revolves around the story of Yuta and curses; the work features battle, passion, and ensemble as themes, with gorgeous battle scenes, making it an important work of the Jujutsu Kaisen series."
2100,primary,en-US,因为是反派大小姐所以养了魔王,"""I'm the Villainess, So I'm Taming the Final Boss"" adapts the same-name light novel. A girl reincarnated as a villainess adopts a demon king. The work features isekai, romance, and comedy; the interactions between the villainess and the demon king are full of moe, with a light atmosphere, making it a joyful work."
2101,primary,en-US,机动战士高达 水星的魔女 PROLOGUE,"""Mobile Suit Gundam: The Witch from Mercury PROLOGUE"" is a prequel of The Witch from Mercury; the story of a girl. This work revolves around the prologue of the Witch from Mercury; the work features mecha battles, passion, and ensemble, with gorgeous battle scenes, making it a movie of the Gundam series."
2102,primary,en-US,漂流家园,"""Drifting Home"" is a movie anime telling the story of the boys and girls in drifting. The adventure of the boys and girls in a drifting apartment; the work features adventure, youth, and ensemble as themes, with exquisite visuals. The growth of the boys and girls is moving, making it a warm work."
2103,primary,en-US,转生成为魔剑,"""Reincarnated as a Sword"" adapts the same-name light novel. The adventure of a protagonist reincarnated as a sword and a catgirl. The work features isekai, battle, and light adventure; the partnership of the sword and the catgirl is a highlight, with a light atmosphere, making it a joyful work."
2104,primary,en-US,后宫之乌,"""Raven of the Inner Palace"" adapts the same-name novel. The story of the lonely imperial consort U and the emperor. The work features fantasy, romance, and the court, with a gorgeous atmosphere. U's ability and the bond with the emperor are charming, making it a uniquely styled work."
2105,primary,en-US,鹿王 尤娜与约定之旅,"""The Deer King"" is a movie anime telling the story of girl Yuna. The promised journey of the girl and the Deer King; the work features fantasy, adventure, and healing as themes, with exquisite visuals. Yuna's journey is full of warmth, making it a warm work."
2106,primary,en-US,宇崎学妹想要玩！ω,"""Uzaki-chan Wants to Hang Out! Omega"" continues the series; the daily life of Sakurai and Uzaki continues. In this work, the interactions of the two develop further; the work features romance, comedy, and daily life, with a light atmosphere, making it a sequel of the Uzaki-chan series."
